,,,,,
"Piątek,
27 sty 27 dane archiwalne ","zachmurzenie małe / brak opadów","2°C -2°C","1022.25 hPa","12.5km/h,
połud.-zach.","brak opadów"
"Sobota,
28 sty 28 dane archiwalne ","zachmurzenie małe / brak opadów","1°C -2°C","1019.25 hPa","14.25km/h,
południowy","brak opadów"
"Niedziela,
29 sty 29 dane archiwalne ","bezchmurnie / brak opadów","0°C -2°C","1016.25 hPa","23.5km/h,
południowy","brak opadów"
"Poniedziałek,
30 sty 30 dane archiwalne ","niebo niewidoczne / niewielkie opady","1°C -3°C","1014.58 hPa","17km/h,
południowy","niewielkie opady"
"Wtorek,
31 sty 31 dane archiwalne ","zachmurzenie małe / brak opadów","0°C -3°C","1013.92 hPa","16km/h,
połud.-wsch.","brak opadów"
"Środa,
01 lut 01 dane archiwalne ","bezchmurnie / brak opadów","0°C -4°C","1018.25 hPa","11.75km/h,
połud.-wsch.","brak opadów"
"Czwartek,
02 lut 02 dane archiwalne ","pochmurnie z przejaśnieniami / brak opadów","0°C -4°C","1013.91 hPa","11.75km/h,
południowy","brak opadów"
"Piątek,
03 lut 03 dane archiwalne ","pochmurnie / brak opadów","1°C -2°C","1007.58 hPa","12.5km/h,
połud.-wsch.","brak opadów"
"Sobota,
04 lut 04 dane archiwalne ","częściowe zachmurzenie / brak opadów","0°C -2°C","1005.25 hPa","19km/h,
połud.-wsch.","brak opadów"
"Niedziela,
05 lut 05 dane archiwalne ","niebo niewidoczne / bez istotnych opadów","1°C -2°C","1003.58 hPa","18km/h,
połud.-wsch.","bez istotnych opadów"
"Poniedziałek,
06 lut 06 dane archiwalne ","pochmurnie z przejaśnieniami / bez istotnych opadów","-1°C -3°C","1012.58 hPa","18km/h,
wschodni","bez istotnych opadów"
"Wtorek,
07 lut 07 dane archiwalne ","niebo niewidoczne / niewielkie opady śniegu","-3°C -4°C","1020.58 hPa","23.5km/h,
wschodni","niewielkie opady śniegu"
"Środa,
08 lut 08 dane archiwalne ","niebo niewidoczne / niewielkie opady śniegu","-6°C -6°C","1025.92 hPa","27km/h,
wschodni","niewielkie opady śniegu"
"Czwartek,
09 lut 09 dane archiwalne ","pochmurnie / bez istotnych opadów","-6°C -9°C","1030.25 hPa","16km/h,
połud.-wsch.","bez istotnych opadów"
"Piątek,
10 lut 10 dane archiwalne ","częściowe zachmurzenie / brak opadów","-3°C -7°C","1030.58 hPa","20km/h,
połud.-wsch.","brak opadów"
"Sobota,
11 lut 11 dane archiwalne ","pochmurnie / niewielkie opady śniegu","-2°C -7°C","1030.58 hPa","23.5km/h,
połud.-wsch.","niewielkie opady śniegu"
"Niedziela,
12 lut 12 dane archiwalne ","pochmurnie / bez istotnych opadów","-3°C -5°C","1032.58 hPa","21.75km/h,
połud.-wsch.","bez istotnych opadów"
"Poniedziałek,
13 lut 13 dane archiwalne ","zachmurzenie małe / brak opadów","-3°C -7°C","1034.25 hPa","9.75km/h,
połud.-zach.","brak opadów"
"Wtorek,
14 lut 14 dane archiwalne ","zachmurzenie małe / brak opadów","2°C -7°C","1029.59 hPa","14.25km/h,
północ.-zach.","brak opadów"
"Środa,
15 lut 15 dane archiwalne ","częściowe zachmurzenie / brak opadów","4°C -2°C","1029.25 hPa","10km/h,
zachodni","brak opadów"
"Czwartek,
16 lut 16 dane archiwalne ","zachmurzenie małe / brak opadów","4°C -1°C","1022.25 hPa","17km/h,
połud.-zach.","brak opadów"
"Piątek,
17 lut 17 dane archiwalne ","niebo niewidoczne / niewielki deszcz","4°C 1°C","1013.25 hPa","16km/h,
zachodni","niewielki deszcz"
"Sobota,
18 lut 18 dane archiwalne ","pochmurnie z przejaśnieniami / brak opadów","4°C 1°C","1013.92 hPa","14km/h,
zachodni","brak opadów"
"Niedziela,
19 lut 19 dane archiwalne ","niebo niewidoczne / niewielki deszcz","3°C 1°C","1011.58 hPa","23.25km/h,
połud.-zach.","niewielki deszcz"
"Poniedziałek,
20 lut 20 dane archiwalne ","niebo niewidoczne / niewielki deszcz","6°C 3°C","1002.58 hPa","27km/h,
połud.-zach.","niewielki deszcz"
"Wtorek,
21 lut 21 dane archiwalne ","niebo niewidoczne / niewielki deszcz","6°C 6°C","990.25 hPa","35km/h,
zachodni","niewielki deszcz"
"Środa,
22 lut 22 dane archiwalne ","niebo niewidoczne / opady deszczu","6°C 3°C","991.59 hPa","26.25km/h,
połud.-zach.","opady deszczu"
"Czwartek,
23 lut 23 dane archiwalne ","niebo niewidoczne / niewielki deszcz","6°C 2°C","984.59 hPa","32.5km/h,
zachodni","niewielki deszcz"
"Piątek,
24 lut 24 dane archiwalne ","niebo niewidoczne / opady deszczu","5°C 3°C","981.59 hPa","21.75km/h,
północny","opady deszczu"
"Sobota,
25 lut 25 dane archiwalne ","bezchmurnie / brak opadów","4°C -2°C","1004.58 hPa","23.5km/h,
północ.-zach.","brak opadów"
"Niedziela,
26 lut 26 dane archiwalne ","niebo niewidoczne / niewielki deszcz","5°C -1°C","1002.25 hPa","26.25km/h,
połud.-zach.","niewielki deszcz"
"Poniedziałek,
27 lut 27 dane archiwalne ","pochmurnie / bez istotnych opadów","8°C 4°C","1001.25 hPa","19km/h,
połud.-zach.","bez istotnych opadów"
"Wtorek,
28 lut 28 dane archiwalne ","niebo niewidoczne / bez istotnych opadów","8°C 5°C","991.59 hPa","21.75km/h,
południowy","bez istotnych opadów"
"Środa,
01 mar 01 dane archiwalne ","niebo niewidoczne / niewielki deszcz","6°C 3°C","989.92 hPa","16km/h,
połud.-zach.","niewielki deszcz"
"Czwartek,
02 mar 02 dane archiwalne ","częściowe zachmurzenie / niewielki deszcz","5°C 1°C","993.25 hPa","17km/h,
południowy","niewielki deszcz"
"Piątek,
03 mar 03 dane archiwalne ","pochmurnie / bez istotnych opadów","5°C 2°C","1000.92 hPa","24.25km/h,
zachodni","bez istotnych opadów"
"Sobota,
04 mar 04 dane archiwalne ","niebo niewidoczne / brak opadów","8°C 2°C","999.91 hPa","16km/h,
południowy","brak opadów"
"Niedziela,
05 mar 05 dane archiwalne ","pochmurnie / brak opadów","9°C 4°C","994.59 hPa","13.25km/h,
połud.-wsch.","brak opadów"
"Poniedziałek,
06 mar 06 dane archiwalne ","niebo niewidoczne / niewielki deszcz","7°C 3°C","996.59 hPa","12.5km/h,
północ.-wsch.","niewielki deszcz"
"Wtorek,
07 mar 07 dane archiwalne ","niebo niewidoczne / niewielkie opady","4°C 0°C","999.59 hPa","15.25km/h,
zachodni","niewielkie opady"
"Środa,
08 mar 08 dane archiwalne ","częściowe zachmurzenie / bez istotnych opadów","4°C -1°C","1012.92 hPa","18km/h,
połud.-zach.","bez istotnych opadów"
"Czwartek,
09 mar 09 dane archiwalne ","niebo niewidoczne / niewielki deszcz","6°C 1°C","1010.91 hPa","17.25km/h,
południowy","niewielki deszcz"
"Piątek,
10 mar 10 dane archiwalne ","niebo niewidoczne / bez istotnych opadów","7°C 1°C","1009.59 hPa","9.75km/h,
zachodni","bez istotnych opadów"
"Sobota,
11 mar 11 dane archiwalne ","niebo niewidoczne / niewielki deszcz","6°C 3°C","1016.25 hPa","15km/h,
północ.-zach.","niewielki deszcz"
"Niedziela,
12 mar 12 dane archiwalne ","zachmurzenie małe / brak opadów","6°C -1°C","1019.59 hPa","11km/h,
północ.-wsch.","brak opadów"
"Poniedziałek,
13 mar 13 dane archiwalne ","częściowe zachmurzenie / brak opadów","6°C -1°C","1020.92 hPa","8km/h,
wschodni","brak opadów"
"Wtorek,
14 mar 14 dane archiwalne ","częściowe zachmurzenie / brak opadów","8°C 0°C","1020.25 hPa","12.25km/h,
połud.-zach.","brak opadów"
"Środa,
15 mar 15 dane archiwalne ","częściowe zachmurzenie / brak opadów","8°C 5°C","1013.92 hPa","27km/h,
zachodni","brak opadów"
"Czwartek,
16 mar 16 dane archiwalne ","częściowe zachmurzenie / bez istotnych opadów","8°C 4°C","1012.59 hPa","24.25km/h,
północ.-zach.","bez istotnych opadów"
"Piątek,
17 mar 17 dane archiwalne ","niebo niewidoczne / niewielki deszcz","9°C 3°C","1004.58 hPa","22.5km/h,
połud.-zach.","niewielki deszcz"
"Sobota,
18 mar 18 dane archiwalne ","niebo niewidoczne / opady deszczu","6°C 2°C","990.25 hPa","21.75km/h,
połud.-zach.","opady deszczu"
"Niedziela,
19 mar 19 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","6°C 2°C","992.59 hPa","25.25km/h,
północ.-zach.","niewielki deszcz"
"Poniedziałek,
20 mar 20 dane archiwalne ","niebo niewidoczne / niewielki deszcz","7°C 1°C","996.92 hPa","14.25km/h,
połud.-zach.","niewielki deszcz"
"Wtorek,
21 mar 21 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","11°C 5°C","996.59 hPa","18km/h,
zachodni","niewielki deszcz"
"Środa,
22 mar 22 dane archiwalne ","częściowe zachmurzenie / brak opadów","9°C 5°C","1006.92 hPa","16km/h,
zachodni","brak opadów"
"Czwartek,
23 mar 23 dane archiwalne ","częściowe zachmurzenie / brak opadów","10°C 1°C","1017.25 hPa","10km/h,
połud.-wsch.","brak opadów"
"Piątek,
24 mar 24 dane archiwalne ","zachmurzenie małe / brak opadów","10°C 4°C","1019.91 hPa","13.25km/h,
północ.-zach.","brak opadów"
"Sobota,
25 mar 25 dane archiwalne ","niebo niewidoczne / bez istotnych opadów","6°C 2°C","1019.59 hPa","20.5km/h,
północ.-zach.","bez istotnych opadów"
"Niedziela,
26 mar 26 dane archiwalne ","zachmurzenie małe / brak opadów","10°C 1°C","1018.25 hPa","11.75km/h,
północny","brak opadów"
"Poniedziałek,
27 mar 27 dane archiwalne ","bezchmurnie / brak opadów","13°C 4°C","1016.58 hPa","18km/h,
północ.-zach.","brak opadów"
"Wtorek,
28 mar 28 dane archiwalne ","zachmurzenie małe / brak opadów","13°C 6°C","1013.25 hPa","15.25km/h,
północny","brak opadów"
"Środa,
29 mar 29 dane archiwalne ","częściowe zachmurzenie / niewielki deszcz","12°C 4°C","1009.25 hPa","13.5km/h,
zachodni","niewielki deszcz"
"Czwartek,
30 mar 30 dane archiwalne ","częściowe zachmurzenie / brak opadów","9°C 4°C","1016.25 hPa","12.75km/h,
zachodni","brak opadów"
"Piątek,
31 mar 31 dane archiwalne ","częściowe zachmurzenie / brak opadów","18°C 8°C","1012.59 hPa","18.25km/h,
zachodni","brak opadów"
"Sobota,
01 kwi 01 dane archiwalne ","niebo niewidoczne / bez istotnych opadów","20°C 11°C","1006.91 hPa","13.5km/h,
połud.-zach.","bez istotnych opadów"
"Niedziela,
02 kwi 02 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","18°C 10°C","1006.92 hPa","7.25km/h,
wschodni","niewielki deszcz"
"Poniedziałek,
03 kwi 03 dane archiwalne ","pochmurnie z przejaśnieniami / bez istotnych opadów","14°C 7°C","1015.25 hPa","11.75km/h,
północ.-zach.","bez istotnych opadów"
"Wtorek,
04 kwi 04 dane archiwalne ","zachmurzenie małe / brak opadów","15°C 5°C","1019.58 hPa","8km/h,
wschodni","brak opadów"
"Środa,
05 kwi 05 dane archiwalne ","pochmurnie / bez istotnych opadów","12°C 6°C","1012.92 hPa","10km/h,
zachodni","bez istotnych opadów"
"Czwartek,
06 kwi 06 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","8°C 5°C","1004.92 hPa","24.5km/h,
północ.-zach.","niewielki deszcz"
"Piątek,
07 kwi 07 dane archiwalne ","pochmurnie z przejaśnieniami / bez istotnych opadów","9°C 4°C","1005.59 hPa","12.75km/h,
zachodni","bez istotnych opadów"
"Sobota,
08 kwi 08 dane archiwalne ","częściowe zachmurzenie / brak opadów","14°C 4°C","1011.58 hPa","8km/h,
północ.-wsch.","brak opadów"
"Niedziela,
09 kwi 09 dane archiwalne ","pochmurnie / brak opadów","12°C 6°C","1016.25 hPa","17km/h,
zachodni","brak opadów"
"Poniedziałek,
10 kwi 10 dane archiwalne ","bezchmurnie / brak opadów","19°C 6°C","1008.58 hPa","21.5km/h,
połud.-zach.","brak opadów"
"Wtorek,
11 kwi 11 dane archiwalne ","pochmurnie / niewielki deszcz","8°C 6°C","1004.58 hPa","30.5km/h,
zachodni","niewielki deszcz"
"Środa,
12 kwi 12 dane archiwalne ","niebo niewidoczne / niewielki deszcz","8°C 3°C","1002.92 hPa","24.25km/h,
połud.-zach.","niewielki deszcz"
"Czwartek,
13 kwi 13 dane archiwalne ","niebo niewidoczne / opady deszczu","8°C 6°C","994.91 hPa","21km/h,
zachodni","opady deszczu"
"Piątek,
14 kwi 14 dane archiwalne ","niebo niewidoczne / opady deszczu","8°C 3°C","999.25 hPa","19.75km/h,
zachodni","opady deszczu"
"Sobota,
15 kwi 15 dane archiwalne ","pochmurnie / niewielki deszcz","9°C 3°C","1001.25 hPa","12.5km/h,
zachodni","niewielki deszcz"
"Niedziela,
16 kwi 16 dane archiwalne ","pochmurnie / niewielki deszcz","5°C 4°C","1000.58 hPa","17km/h,
północ.-wsch.","niewielki deszcz"
"Poniedziałek,
17 kwi 17 dane archiwalne ","pochmurnie / niewielki deszcz","5°C -2°C","1010.58 hPa","12.5km/h,
wschodni","niewielki deszcz"
"Wtorek,
18 kwi 18 dane archiwalne ","zachmurzenie małe / bez istotnych opadów","6°C 0°C","1015.91 hPa","19.75km/h,
północ.-wsch.","bez istotnych opadów"
"Środa,
19 kwi 19 dane archiwalne ","częściowe zachmurzenie / bez istotnych opadów","5°C -1°C","1024.25 hPa","21km/h,
północ.-wsch.","bez istotnych opadów"
"Czwartek,
20 kwi 20 dane archiwalne ","zachmurzenie małe / brak opadów","8°C -2°C","1026.25 hPa","9.75km/h,
północ.-zach.","brak opadów"
"Piątek,
21 kwi 21 dane archiwalne ","niebo niewidoczne / niewielki deszcz","8°C 0°C","1014.59 hPa","25km/h,
zachodni","niewielki deszcz"
"Sobota,
22 kwi 22 dane archiwalne ","bezchmurnie / bez istotnych opadów","9°C 6°C","1001.58 hPa","33.25km/h,
zachodni","bez istotnych opadów"
"Niedziela,
23 kwi 23 dane archiwalne ","zachmurzenie małe / niewielki deszcz","10°C 3°C","1004.25 hPa","18km/h,
północ.-zach.","niewielki deszcz"
"Poniedziałek,
24 kwi 24 dane archiwalne ","częściowe zachmurzenie / niewielki deszcz","9°C 2°C","1005.58 hPa","20km/h,
zachodni","niewielki deszcz"
"Wtorek,
25 kwi 25 dane archiwalne ","niebo niewidoczne / opady deszczu","9°C 6°C","996.92 hPa","14.25km/h,
zachodni","opady deszczu"
"Środa,
26 kwi 26 dane archiwalne ","pochmurnie / bez istotnych opadów","9°C 2°C","1001.25 hPa","17.25km/h,
zachodni","bez istotnych opadów"
"Czwartek,
27 kwi 27 dane archiwalne ","częściowe zachmurzenie / niewielki deszcz","11°C 1°C","1006.58 hPa","7.5km/h,
połud.-zach.","niewielki deszcz"
"Piątek,
28 kwi 28 dane archiwalne ","niebo niewidoczne / niewielki deszcz","10°C 2°C","1008.58 hPa","11.75km/h,
wschodni","niewielki deszcz"
"Sobota,
29 kwi 29 dane archiwalne ","niebo niewidoczne / niewielki deszcz","9°C 4°C","1005.92 hPa","20.75km/h,
północ.-zach.","niewielki deszcz"
"Niedziela,
30 kwi 30 dane archiwalne ","bezchmurnie / brak opadów","10°C 1°C","1015.92 hPa","12.5km/h,
północny","brak opadów"
"Poniedziałek,
01 maj 01 dane archiwalne ","bezchmurnie / brak opadów","12°C 1°C","1018.25 hPa","17km/h,
wschodni","brak opadów"
"Wtorek,
02 maj 02 dane archiwalne ","bezchmurnie / brak opadów","13°C 4°C","1018.25 hPa","23.5km/h,
wschodni","brak opadów"
"Środa,
03 maj 03 dane archiwalne ","pochmurnie z przejaśnieniami / brak opadów","14°C 6°C","1019.59 hPa","18km/h,
północ.-wsch.","brak opadów"
"Czwartek,
04 maj 04 dane archiwalne ","niebo niewidoczne / niewielki deszcz","13°C 8°C","1016.58 hPa","26.25km/h,
północ.-wsch.","niewielki deszcz"
"Piątek,
05 maj 05 dane archiwalne ","niebo niewidoczne / opady deszczu","14°C 10°C","1013.25 hPa","22.5km/h,
wschodni","opady deszczu"
"Sobota,
06 maj 06 dane archiwalne ","częściowe zachmurzenie / brak opadów","18°C 10°C","1010.92 hPa","11.75km/h,
północny","brak opadów"
"Niedziela,
07 maj 07 dane archiwalne ","niebo niewidoczne / opady deszczu","9°C 7°C","1003.92 hPa","18km/h,
północny","opady deszczu"
"Poniedziałek,
08 maj 08 dane archiwalne ","pochmurnie / niewielki deszcz","9°C 5°C","1004.92 hPa","22.5km/h,
północny","niewielki deszcz"
"Wtorek,
09 maj 09 dane archiwalne ","częściowe zachmurzenie / niewielki deszcz","6°C 3°C","1009.58 hPa","25.25km/h,
północny","niewielki deszcz"
"Środa,
10 maj 10 dane archiwalne ","niebo niewidoczne / opady deszczu","7°C -1°C","1004.25 hPa","11.75km/h,
południowy","opady deszczu"
"Czwartek,
11 maj 11 dane archiwalne ","częściowe zachmurzenie / brak opadów","11°C 1°C","1003.25 hPa","14km/h,
wschodni","brak opadów"
"Piątek,
12 maj 12 dane archiwalne ","bezchmurnie / brak opadów","16°C 3°C","1003.92 hPa","18km/h,
wschodni","brak opadów"
"Sobota,
13 maj 13 dane archiwalne ","częściowe zachmurzenie / brak opadów","19°C 7°C","1006.92 hPa","15km/h,
wschodni","brak opadów"
"Niedziela,
14 maj 14 dane archiwalne ","pochmurnie z przejaśnieniami / brak opadów","23°C 9°C","1012.25 hPa","10.75km/h,
południowy","brak opadów"
"Poniedziałek,
15 maj 15 dane archiwalne ","częściowe zachmurzenie / brak opadów","20°C 12°C","1016.91 hPa","12.5km/h,
północ.-zach.","brak opadów"
"Wtorek,
16 maj 16 dane archiwalne ","częściowe zachmurzenie / bez istotnych opadów","18°C 8°C","1022.58 hPa","10km/h,
północ.-wsch.","bez istotnych opadów"
"Środa,
17 maj 17 dane archiwalne ","częściowe zachmurzenie / brak opadów","22°C 8°C","1021.25 hPa","11.75km/h,
południowy","brak opadów"
"Czwartek,
18 maj 18 dane archiwalne ","bezchmurnie / brak opadów","24°C 13°C","1013.25 hPa","14.25km/h,
południowy","brak opadów"
"Piątek,
19 maj 19 dane archiwalne ","bezchmurnie / brak opadów","25°C 15°C","1008.25 hPa","18km/h,
południowy","brak opadów"
"Sobota,
20 maj 20 dane archiwalne ","bezchmurnie / bez istotnych opadów","26°C 15°C","1007.25 hPa","13.25km/h,
połud.-wsch.","bez istotnych opadów"
"Niedziela,
21 maj 21 dane archiwalne ","pochmurnie z przejaśnieniami / brak opadów","19°C 12°C","1013.25 hPa","20.75km/h,
północ.-zach.","brak opadów"
"Poniedziałek,
22 maj 22 dane archiwalne ","częściowe zachmurzenie / brak opadów","20°C 10°C","1014.58 hPa","15.25km/h,
północ.-zach.","brak opadów"
"Wtorek,
23 maj 23 dane archiwalne ","częściowe zachmurzenie / brak opadów","20°C 7°C","1010.58 hPa","10.75km/h,
zachodni","brak opadów"
"Środa,
24 maj 24 dane archiwalne ","częściowe zachmurzenie / niewielki deszcz","18°C 10°C","1006.25 hPa","8km/h,
północny","niewielki deszcz"
"Czwartek,
25 maj 25 dane archiwalne ","zachmurzenie małe / brak opadów","19°C 7°C","1010.25 hPa","12.5km/h,
zachodni","brak opadów"
"Piątek,
26 maj 26 dane archiwalne ","bezchmurnie / brak opadów","21°C 9°C","1010.58 hPa","16.25km/h,
północ.-zach.","brak opadów"
"Sobota,
27 maj 27 dane archiwalne ","bezchmurnie / brak opadów","23°C 8°C","1016.91 hPa","7.25km/h,
północny","brak opadów"
"Niedziela,
28 maj 28 dane archiwalne ","bezchmurnie / brak opadów","26°C 13°C","1015.25 hPa","15.25km/h,
połud.-zach.","brak opadów"
"Poniedziałek,
29 maj 29 dane archiwalne ","częściowe zachmurzenie / brak opadów","21°C 18°C","1006.58 hPa","20km/h,
zachodni","brak opadów"
"Wtorek,
30 maj 30 dane archiwalne ","częściowe zachmurzenie / brak opadów","25°C 11°C","1005.92 hPa","8km/h,
połud.-wsch.","brak opadów"
"Środa,
31 maj 31 dane archiwalne ","niebo niewidoczne / niewielki deszcz","17°C 17°C","1003.58 hPa","25.25km/h,
zachodni","niewielki deszcz"
"Czwartek,
01 cze 01 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","14°C 11°C","1008.25 hPa","28km/h,
zachodni","niewielki deszcz"
"Piątek,
02 cze 02 dane archiwalne ","częściowe zachmurzenie / brak opadów","19°C 9°C","1010.58 hPa","19km/h,
północ.-zach.","brak opadów"
"Sobota,
03 cze 03 dane archiwalne ","częściowe zachmurzenie / brak opadów","18°C 6°C","1013.58 hPa","12.5km/h,
połud.-wsch.","brak opadów"
"Niedziela,
04 cze 04 dane archiwalne ","niebo niewidoczne / opady deszczu","16°C 12°C","1004.92 hPa","16km/h,
połud.-wsch.","opady deszczu"
"Poniedziałek,
05 cze 05 dane archiwalne ","zachmurzenie małe / brak opadów","20°C 11°C","1004.59 hPa","19.75km/h,
zachodni","brak opadów"
"Wtorek,
06 cze 06 dane archiwalne ","zachmurzenie małe / brak opadów","22°C 10°C","1006.58 hPa","16km/h,
połud.-wsch.","brak opadów"
"Środa,
07 cze 07 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","19°C 16°C","1000.25 hPa","21.75km/h,
połud.-zach.","niewielki deszcz"
"Czwartek,
08 cze 08 dane archiwalne ","zachmurzenie małe / niewielki deszcz","19°C 10°C","1009.58 hPa","15.25km/h,
połud.-zach.","niewielki deszcz"
"Piątek,
09 cze 09 dane archiwalne ","zachmurzenie małe / brak opadów","24°C 10°C","1010.25 hPa","10km/h,
południowy","brak opadów"
"Sobota,
10 cze 10 dane archiwalne ","niebo niewidoczne / opady deszczu","18°C 15°C","1009.25 hPa","15km/h,
zachodni","opady deszczu"
"Niedziela,
11 cze 11 dane archiwalne ","bezchmurnie / brak opadów","23°C 10°C","1012.92 hPa","11.5km/h,
zachodni","brak opadów"
"Poniedziałek,
12 cze 12 dane archiwalne ","pochmurnie z przejaśnieniami / opady deszczu","21°C 16°C","1002.92 hPa","22.5km/h,
połud.-zach.","opady deszczu"
"Wtorek,
13 cze 13 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","16°C 13°C","1000.25 hPa","31.25km/h,
zachodni","niewielki deszcz"
"Środa,
14 cze 14 dane archiwalne ","zachmurzenie małe / brak opadów","20°C 13°C","1006.25 hPa","24.5km/h,
północ.-zach.","brak opadów"
"Czwartek,
15 cze 15 dane archiwalne ","bezchmurnie / brak opadów","23°C 10°C","1010.25 hPa","13.25km/h,
północ.-zach.","brak opadów"
"Piątek,
16 cze 16 dane archiwalne ","niebo niewidoczne / opady deszczu","18°C 13°C","1004.91 hPa","12.25km/h,
południowy","opady deszczu"
"Sobota,
17 cze 17 dane archiwalne ","częściowe zachmurzenie / niewielki deszcz","19°C 11°C","1005.92 hPa","13.25km/h,
północ.-zach.","niewielki deszcz"
"Niedziela,
18 cze 18 dane archiwalne ","zachmurzenie małe / brak opadów","24°C 10°C","1014.25 hPa","13.5km/h,
zachodni","brak opadów"
"Poniedziałek,
19 cze 19 dane archiwalne ","bezchmurnie / brak opadów","26°C 15°C","1014.25 hPa","18km/h,
północ.-zach.","brak opadów"
"Wtorek,
20 cze 20 dane archiwalne ","częściowe zachmurzenie / opady deszczu","25°C 15°C","1007.58 hPa","18.75km/h,
zachodni","opady deszczu"
"Środa,
21 cze 21 dane archiwalne ","bezchmurnie / brak opadów","20°C 12°C","1007.59 hPa","22km/h,
północ.-zach.","brak opadów"
"Czwartek,
22 cze 22 dane archiwalne ","częściowe zachmurzenie / brak opadów","22°C 10°C","1006.92 hPa","13.25km/h,
zachodni","brak opadów"
"Piątek,
23 cze 23 dane archiwalne ","niebo niewidoczne / niewielki deszcz","22°C 13°C","999.92 hPa","7km/h,
północ.-wsch.","niewielki deszcz"
"Sobota,
24 cze 24 dane archiwalne ","niebo niewidoczne / niewielki deszcz","19°C 15°C","1001.91 hPa","19.25km/h,
zachodni","niewielki deszcz"
"Niedziela,
25 cze 25 dane archiwalne ","częściowe zachmurzenie / niewielki deszcz","20°C 15°C","1001.25 hPa","22km/h,
połud.-zach.","niewielki deszcz"
"Poniedziałek,
26 cze 26 dane archiwalne ","częściowe zachmurzenie / niewielki deszcz","19°C 14°C","1000.25 hPa","23.5km/h,
zachodni","niewielki deszcz"
"Wtorek,
27 cze 27 dane archiwalne ","częściowe zachmurzenie / brak opadów","19°C 11°C","1005.25 hPa","20km/h,
zachodni","brak opadów"
"Środa,
28 cze 28 dane archiwalne ","częściowe zachmurzenie / brak opadów","25°C 10°C","1002.91 hPa","18km/h,
wschodni","brak opadów"
"Czwartek,
29 cze 29 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","27°C 17°C","991.92 hPa","20.75km/h,
połud.-wsch.","niewielki deszcz"
"Piątek,
30 cze 30 dane archiwalne ","pochmurnie / opady deszczu","18°C 17°C","985.25 hPa","17.75km/h,
południowy","opady deszczu"
"Sobota,
01 lip 01 dane archiwalne ","niebo niewidoczne / opady deszczu","18°C 13°C","993.58 hPa","29.5km/h,
zachodni","opady deszczu"
"Niedziela,
02 lip 02 dane archiwalne ","częściowe zachmurzenie / niewielki deszcz","21°C 13°C","998.92 hPa","26.25km/h,
północ.-zach.","niewielki deszcz"
"Poniedziałek,
03 lip 03 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","17°C 13°C","1006.92 hPa","26km/h,
zachodni","niewielki deszcz"
"Wtorek,
04 lip 04 dane archiwalne ","zachmurzenie małe / niewielki deszcz","18°C 12°C","1006.92 hPa","26.25km/h,
zachodni","niewielki deszcz"
"Środa,
05 lip 05 dane archiwalne ","niebo niewidoczne / opady deszczu","16°C 11°C","1010.25 hPa","19km/h,
zachodni","opady deszczu"
"Czwartek,
06 lip 06 dane archiwalne ","zachmurzenie małe / niewielki deszcz","21°C 9°C","1012.25 hPa","14km/h,
północ.-zach.","niewielki deszcz"
"Piątek,
07 lip 07 dane archiwalne ","mało chmur","21°C 18°C","1024.98 hPa","11km/h,
wschodni","0mm"
"Sobota,
08 lip 08 dane archiwalne ","słabe opady deszczu","18°C 16°C","1019.89 hPa","18km/h,
połud.-zach.","2mm"
"Niedziela,
09 lip 09 dane archiwalne ","czyste niebo","19°C 15°C","1022.66 hPa","20km/h,
zachodni","0mm"
"Poniedziałek,
10 lip 10 dane archiwalne ","kilka chmur","21°C 19°C","1020.31 hPa","16km/h,
wschodni","0mm"
"Wtorek,
11 lip 11 dane archiwalne ","słabe opady deszczu","20°C 17°C","1015.56 hPa","30.25km/h,
zachodni","0mm"
"Środa,
12 lip 12 dane archiwalne ","umiarkowane opady deszczu","21°C 17°C","1016.25 hPa","10.5km/h,
południowy","7mm"
"Czwartek,
13 lip 13 dane archiwalne ","czyste niebo","18°C 16°C","1020.22 hPa","38.5km/h,
północ.-zach.","0mm"
"Piątek,
14 lip 14 dane archiwalne ","czyste niebo","17°C 15°C","1023.01 hPa","20.25km/h,
północ.-zach.","0mm"
"Sobota,
15 lip 15 dane archiwalne ","dużo chmur","20°C 15°C","1026.65 hPa","13.25km/h,
północ.-zach.","0mm"
"Niedziela,
16 lip 16 dane archiwalne ","słabe opady deszczu","21°C 17°C","1028.57 hPa","15.5km/h,
północ.-zach.","1mm"
"Poniedziałek,
17 lip 17 dane archiwalne ","kilka chmur","18°C 16°C","1025.62 hPa","32.25km/h,
zachodni","0mm"
"Wtorek,
18 lip 18 dane archiwalne ","słabe opady deszczu","19°C 16°C","1028.41 hPa","26.5km/h,
zachodni","0mm"
"Środa,
19 lip 19 dane archiwalne ","mało chmur","18°C 16°C","1027.7 hPa","7.75km/h,
północny","0mm"
